edrpou;year;default;EBIT_1_Assets;EBT_Assets;EBITDA_Assets;EBTDA_margin;EBTDA_Assets;Invent_turn;Payables_turn;CA_turn;Equity_Assets;Debt_Assets;Quick_ratio;Current_ratio;Debt_Sales;gross_profit_Debt;EBITDA_Debt;EBIT_Debt;EBT_Debt;EBTDA_Debt;gross_profit_interest_exp;EBITDA_interest_exp;EBIT_interest_exp
48;2012;0;0,0712152432107054;0,00746648762530966;0,0771189776121131;0,0417933130699088;0,0133702220267173;133,742666878072;27,4507161355108;1103,21500940802;0,0298543745514319;0,45377723242192;0,0376698843772;0,120395671006002;1,40729483282675;0,224082073434125;0,171294867839144;0,158181631183791;0,0165843875347115;0,0296976241900648;1,58253132376975;1,20973306700563;1,11712366079535
49;2012;0;0,133614627285513;0,0968706047819972;0,136779184247539;0,0482776175123027;0,100035161744023;72,6745222929936;71,7445859872611;175,624893941965;0,312060478199719;0,362341772151899;0,110912343470483;0,510350115001278;0,160529441710504;2,08033826638478;0,411205073995772;0,40169133192389;0,29122621564482;0,300739957716702;18,8325358851675;3,72248803827751;3,63636363636364
50;2012;1;0,0314390985974003;0,0158269453035688;0,0945037635808739;0,0544211668928087;0,0788916102870424;31,9032572475786;30,9662075319028;134,412116689281;0,546720409253523;0,282673365869471;1,03668550494221;1,37064202153258;0,146120488466757;1,21123438585283;0,446143960301158;0,148421220754233;0,0747176174752161;0,372440357022141;16,4338557677771;6,05321775941138;2,01375800030237
51;2012;0;0,103292254773053;0,00167603970996199;0,25076696566476;0,171724118905418;0,149150750601669;18,1549005546453;54,6492142536834;46,5060469873886;0,280690220514223;0,143100268228188;0,133844771039682;0,224047334708501;0,163292750569128;0,53189282950474;1,76810997323385;0,728293957451314;0,0118174358367498;1,05163345161928;0,742373006593617;2,46778494464752;1,0164938214725
52;2012;0;0,0435039977390014;0,0243683011443069;0,0685435328535184;0,142941963108429;0,0494078362588239;91,1712128902482;78,9751050245073;205,871981162548;0,732378287940765;0,17752048490654;0,9744854529441;1,63069224599851;0,508026826828701;0,328433713846045;0,390340618516169;0,247745873001003;0,138772212999068;0,281366958514234;3,01388164663106;3,58197218033457;2,27344729906845
53;2012;0;0,355840543491055;0,303429807239104;0,369756185782362;0,318243347987805;0,317345449530411;77,0521425833069;69,6182570474403;201,839463370745;0,247989769128451;0,565996244504291;0,47866821770985;0,652772582650743;0,542596333984155;0,738521070904547;0,683385331152895;0,657666367735614;0,560800568793746;0,586519532211027;7,62416744580566;7,05497026420041;6,78945897230763
54;2012;0;-0,0220227433994814;-0,0889403559492375;0,0715997668155284;0,00558375570644104;0,00468215426577227;97,0894863703177;37,1120329926784;109,014629125373;0,476189069346002;0,361830550858747;0,0243431167817886;0,462456112169264;0,430249925759642;0,225139028416926;0,198459318011327;-0,0610423585185705;-0,246523741213389;0,0129779353165081;1,21380930606581;1,06996893773356;-0,329102347802778
55;2012;0;0,0397034590407264;-0,0226628858531051;0,0612533717832205;-0,00438756221493852;-0,00111297311061105;249,883766085122;216,452239245246;319,908152949541;0,338922954624027;0,540263180230741;0,0712295606102128;0,836192564172833;2,12365662148528;0,118343669944504;0,113706245535626;0,0737025755623009;-0,0420697112393894;-0,00206604126606394;1,02221069665159;0,982154267457782;0,636616737894693
56;2012;0;0,277171320658537;0,274793057445826;0,29944039017876;0,150392481012043;0,29706212696605;30,731955225161;66,4896940286538;89,3458199233098;0,59440381204182;0;0,902956678598608;1,16805481176658;-0,0546881336087012;6,60547614604989;3,04626336723768;2,32809291955536;2,01322063216659;2,73139107984891;324,697924528302;125,907169811321;116,54358490566
57;2012;0;0,641098486449386;0,632928897101212;0,687078101781334;0,30556085527974;0,67890851243316;78,7075520585467;21,7509227238597;88,5375227763969;0,483344688203164;0,070558963894895;0,52696075520988;0,959315018532498;0,0294549053496737;18,6840042106079;10,4986857995312;9,79610841669519;9,67127551712335;10,3738528999593;149,672115882049;84,1019141231247;78,4737713398862
58;2012;0;0,473562602551653;0,427736664099387;0,517660650303051;0,227280645723245;0,471834711850785;18,9321697375925;55,0207349099844;99,5084167263483;0,516562301175367;0,231537353916217;0,913735706069423;1,06327897692672;0,111438553703811;2,80607060662643;2,23759896941537;2,04698423726606;1,84890066148479;2,03951539363411;14,1660942637925;11,2962367555718;10,3339422725612
